timestamp_iso,elapsed_seconds,pid,process_name,rss_bytes,rss_mib,services
2026-02-27T19:53:01.921780+00:00,78.109,26952,python,8577024,8.180,summariser_agent
2026-02-27T19:53:01.921780+00:00,78.109,29084,python,8728576,8.324,osint_agent
2026-02-27T19:53:01.921780+00:00,78.109,30388,python,15159296,14.457,command_centre
2026-02-27T19:53:01.921780+00:00,78.109,33284,python,8527872,8.133,provider_agent
2026-02-27T19:53:01.921780+00:00,78.109,35792,python,8732672,8.328,pharmacy_agent
2026-02-27T19:53:01.921780+00:00,78.109,37452,python,24633344,23.492,openhie_mediator
2026-02-27T19:53:01.921780+00:00,78.109,39408,python,8638464,8.238,transcriber_agent
2026-02-27T19:53:01.921780+00:00,78.109,43860,python,8622080,8.223,bed_manager_agent
2026-02-27T19:53:01.921780+00:00,78.109,46320,python,8691712,8.289,discharge_agent
2026-02-27T19:53:01.921780+00:00,78.109,47164,python,8757248,8.352,specialty_care_agent
2026-02-27T19:53:01.921780+00:00,78.109,51604,python,8527872,8.133,care_coordinator
2026-02-27T19:53:01.921780+00:00,78.109,54000,python,8417280,8.027,insurer_agent
2026-02-27T19:53:01.921780+00:00,78.109,55112,python,8761344,8.355,clinician_avatar_agent
2026-02-27T19:53:01.921780+00:00,78.109,58876,python,8810496,8.402,home_visit_agent
2026-02-27T19:53:01.921780+00:00,78.109,59160,python,8527872,8.133,central_surveillance
2026-02-27T19:53:01.921780+00:00,78.109,60704,python,8634368,8.234,followup_scheduler
2026-02-27T19:53:01.921780+00:00,78.109,62004,python,8597504,8.199,consent_analyser
2026-02-27T19:53:01.921780+00:00,78.109,64480,python,8314880,7.930,ehr_writer_agent
2026-02-27T19:53:15.449796+00:00,91.625,728,python,9175040,8.750,primary_care_agent
2026-02-27T19:53:15.449796+00:00,91.625,1776,python,9068544,8.648,hitl_ui
2026-02-27T19:53:15.449796+00:00,91.625,9056,python,9158656,8.734,telehealth_agent
2026-02-27T19:53:15.449796+00:00,91.625,10796,python,9220096,8.793,ccm_agent
2026-02-27T19:53:15.449796+00:00,91.625,12920,python,9445376,9.008,hospital_reporter
2026-02-27T19:53:15.449796+00:00,91.625,13936,python,25997312,24.793,on_demand_gateway
2026-02-27T19:53:15.449796+00:00,91.625,18712,python,17276928,16.477,triage_agent
2026-02-27T19:53:15.449796+00:00,91.625,21132,python,9244672,8.816,imaging_agent
2026-02-27T19:53:15.449796+00:00,91.625,22036,python,34508800,32.910,diagnosis_agent
2026-02-27T19:53:15.449796+00:00,91.625,26952,python,9023488,8.605,summariser_agent
2026-02-27T19:53:15.449796+00:00,91.625,29084,python,9367552,8.934,osint_agent
2026-02-27T19:53:15.449796+00:00,91.625,30388,python,15183872,14.480,command_centre
2026-02-27T19:53:15.449796+00:00,91.625,33284,python,9158656,8.734,provider_agent
2026-02-27T19:53:15.449796+00:00,91.625,35792,python,9183232,8.758,pharmacy_agent
2026-02-27T19:53:15.449796+00:00,91.625,37452,python,24551424,23.414,openhie_mediator
2026-02-27T19:53:15.449796+00:00,91.625,39408,python,9138176,8.715,transcriber_agent
2026-02-27T19:53:15.449796+00:00,91.625,43860,python,9179136,8.754,bed_manager_agent
2026-02-27T19:53:15.449796+00:00,91.625,46320,python,9117696,8.695,discharge_agent
2026-02-27T19:53:15.449796+00:00,91.625,47164,python,9170944,8.746,specialty_care_agent
2026-02-27T19:53:15.449796+00:00,91.625,51604,python,8974336,8.559,care_coordinator
2026-02-27T19:53:15.449796+00:00,91.625,54000,python,9285632,8.855,insurer_agent
2026-02-27T19:53:15.449796+00:00,91.625,55112,python,9015296,8.598,clinician_avatar_agent
2026-02-27T19:53:15.449796+00:00,91.625,58876,python,9195520,8.770,home_visit_agent
2026-02-27T19:53:15.449796+00:00,91.625,59160,python,9289728,8.859,central_surveillance
2026-02-27T19:53:15.449796+00:00,91.625,60704,python,9064448,8.645,followup_scheduler
2026-02-27T19:53:15.449796+00:00,91.625,62004,python,9019392,8.602,consent_analyser
2026-02-27T19:53:15.449796+00:00,91.625,64480,python,8994816,8.578,ehr_writer_agent
2026-02-27T19:53:30.293377+00:00,106.468,728,python,9342976,8.910,primary_care_agent
2026-02-27T19:53:30.293377+00:00,106.468,1776,python,9228288,8.801,hitl_ui
2026-02-27T19:53:30.293377+00:00,106.468,9056,python,9318400,8.887,telehealth_agent
2026-02-27T19:53:30.293377+00:00,106.468,10796,python,9396224,8.961,ccm_agent
2026-02-27T19:53:30.293377+00:00,106.468,12920,python,9641984,9.195,hospital_reporter
2026-02-27T19:53:30.293377+00:00,106.468,13936,python,26800128,25.559,on_demand_gateway
2026-02-27T19:53:30.293377+00:00,106.468,18712,python,20873216,19.906,triage_agent
2026-02-27T19:53:30.293377+00:00,106.468,21132,python,9453568,9.016,imaging_agent
2026-02-27T19:53:30.293377+00:00,106.468,22036,python,39956480,38.105,diagnosis_agent
2026-02-27T19:53:30.293377+00:00,106.468,26952,python,9207808,8.781,summariser_agent
2026-02-27T19:53:30.293377+00:00,106.468,29084,python,9535488,9.094,osint_agent
2026-02-27T19:53:30.293377+00:00,106.468,30388,python,14946304,14.254,command_centre
2026-02-27T19:53:30.293377+00:00,106.468,33284,python,9330688,8.898,provider_agent
2026-02-27T19:53:30.293377+00:00,106.468,35792,python,9359360,8.926,pharmacy_agent
2026-02-27T19:53:30.293377+00:00,106.468,37452,python,23793664,22.691,openhie_mediator
2026-02-27T19:53:30.293377+00:00,106.468,39408,python,9314304,8.883,transcriber_agent
2026-02-27T19:53:30.293377+00:00,106.468,43860,python,9388032,8.953,bed_manager_agent
2026-02-27T19:53:30.293377+00:00,106.468,46320,python,9281536,8.852,discharge_agent
2026-02-27T19:53:30.293377+00:00,106.468,47164,python,9347072,8.914,specialty_care_agent
2026-02-27T19:53:30.293377+00:00,106.468,51604,python,9134080,8.711,care_coordinator
2026-02-27T19:53:30.293377+00:00,106.468,54000,python,9498624,9.059,insurer_agent
2026-02-27T19:53:30.293377+00:00,106.468,55112,python,9195520,8.770,clinician_avatar_agent
2026-02-27T19:53:30.293377+00:00,106.468,58876,python,9371648,8.938,home_visit_agent
2026-02-27T19:53:30.293377+00:00,106.468,59160,python,9490432,9.051,central_surveillance
2026-02-27T19:53:30.293377+00:00,106.468,60704,python,9220096,8.793,followup_scheduler
2026-02-27T19:53:30.293377+00:00,106.468,62004,python,9199616,8.773,consent_analyser
2026-02-27T19:53:30.293377+00:00,106.468,64480,python,9162752,8.738,ehr_writer_agent
2026-02-27T19:53:43.963749+00:00,120.140,728,python,8654848,8.254,primary_care_agent
2026-02-27T19:53:43.963749+00:00,120.140,1776,python,8183808,7.805,hitl_ui
2026-02-27T19:53:43.963749+00:00,120.140,9056,python,8421376,8.031,telehealth_agent
2026-02-27T19:53:43.963749+00:00,120.140,10796,python,8351744,7.965,ccm_agent
2026-02-27T19:53:43.963749+00:00,120.140,12920,python,8167424,7.789,hospital_reporter
2026-02-27T19:53:43.963749+00:00,120.140,13936,python,25145344,23.980,on_demand_gateway
2026-02-27T19:53:43.963749+00:00,120.140,18712,python,21471232,20.477,triage_agent
2026-02-27T19:53:43.963749+00:00,120.140,21132,python,8433664,8.043,imaging_agent
2026-02-27T19:53:43.963749+00:00,120.140,22036,python,38002688,36.242,diagnosis_agent
2026-02-27T19:53:43.963749+00:00,120.140,26952,python,8478720,8.086,summariser_agent
2026-02-27T19:53:43.963749+00:00,120.140,29084,python,8638464,8.238,osint_agent
2026-02-27T19:53:43.963749+00:00,120.140,30388,python,14581760,13.906,command_centre
2026-02-27T19:53:43.963749+00:00,120.140,33284,python,8249344,7.867,provider_agent
2026-02-27T19:53:43.963749+00:00,120.140,35792,python,8675328,8.273,pharmacy_agent
2026-02-27T19:53:43.963749+00:00,120.140,37452,python,27709440,26.426,openhie_mediator
2026-02-27T19:53:43.963749+00:00,120.140,39408,python,8187904,7.809,transcriber_agent
2026-02-27T19:53:43.963749+00:00,120.140,43860,python,8237056,7.855,bed_manager_agent
2026-02-27T19:53:43.963749+00:00,120.140,46320,python,8298496,7.914,discharge_agent
2026-02-27T19:53:43.963749+00:00,120.140,47164,python,8302592,7.918,specialty_care_agent
2026-02-27T19:53:43.963749+00:00,120.140,51604,python,8159232,7.781,care_coordinator
2026-02-27T19:53:43.963749+00:00,120.140,54000,python,8282112,7.898,insurer_agent
2026-02-27T19:53:43.963749+00:00,120.140,55112,python,8335360,7.949,clinician_avatar_agent
2026-02-27T19:53:43.963749+00:00,120.140,58876,python,8704000,8.301,home_visit_agent
